PubDate,PubTime,Currency,Variable,Actual,Forecast,Previous,CurrVariable,PrevDate,PrevIndex,NextDate,NextIndex,CurrIndex,PrevH,PrevHIndex,CurrHIndex,NextH,NextHIndex
2023-05-25,16:00,USD,Initial Jobless Claims,229000.0,250000.0,225000.0,USD-Initial Jobless Claims,2023/05/24,1.07573,2023/05/28,1.07231,1.07244,15:00,1.0730764865875244,1.0727311372756958,17:00,1.0715816020965576
2023-05-26,16:00,USD,Core PCE Price Index (YoY) ,0.047,0.046,0.046,USD-Core PCE Price Index (YoY),2023/05/25,1.07244,2023/05/28,1.07231,,15:00,1.070893168449402,1.0715816020965576,17:00,1.0722709894180298
2023-05-26,16:00,USD,Core PCE Price Index (MoM) ,0.004,0.003,0.003,USD-Core PCE Price Index (MoM),2023/05/25,1.07244,2023/05/28,1.07231,,15:00,1.070893168449402,1.0715816020965576,17:00,1.0722709894180298
2023-05-26,16:00,USD,Durable Goods Orders (MoM) ,0.011,-0.01,0.033,USD-Durable Goods Orders (MoM),2023/05/25,1.07244,2023/05/28,1.07231,,15:00,1.070893168449402,1.0715816020965576,17:00,1.0722709894180298
2023-05-30,17:30,USD,CB Consumer Confidence ,102.3,99.0,103.7,USD-CB Consumer Confidence,2023/05/29,1.07077,2023/05/31,1.06952,1.07331,17:00,1.0723860263824463,,18:00,1.071926236152649
2023-05-31,15:30,EUR,German CPI (MoM) ,-0.001,0.006,0.004,EUR-German CPI (MoM),2023/05/30,1.07331,2023/06/01,1.07608,1.06952,15:00,1.0667804479599,,16:00,1.0655300617218018
2023-05-31,17:15,USD,Chicago PMI ,40.4,47.0,48.6,USD-Chicago PMI,2023/05/30,1.07331,2023/06/01,1.07608,1.06952,17:00,1.064056158065796,,18:00,1.0666667222976685
2023-05-31,17:30,USD,JOLTs Job Openings ,10103000.0,9775000.0,9745000.0,USD-JOLTs Job Openings,2023/05/30,1.07331,2023/06/01,1.07608,1.06952,17:00,1.064056158065796,,18:00,1.0666667222976685
2023-06-01,12:30,EUR,CPI (YoY) ,0.061,0.063,0.07,EUR-CPI (YoY),2023/05/31,1.06952,2023/06/04,1.06986,1.07608,12:00,1.070893168449402,,13:00,1.0711225271224976
2023-06-01,15:45,USD,ADP Nonfarm Employment Change ,278000.0,170000.0,291000.0,USD-ADP Nonfarm Employment Change,2023/05/31,1.06952,2023/06/04,1.06986,1.07608,15:00,1.073422074317932,,16:00,1.075384497642517
2023-06-01,16:00,USD,Initial Jobless Claims,232000.0,235000.0,230000.0,USD-Initial Jobless Claims,2023/05/31,1.06952,2023/06/04,1.06986,1.07608,15:00,1.073422074317932,1.075384497642517,17:00,1.076310396194458
2023-06-01,17:15,USD,S&P Global US Manufacturing PMI ,48.4,48.5,50.2,USD-S&P Global US Manufacturing PMI,2023/05/31,1.06952,2023/06/04,1.06986,1.07608,17:00,1.076310396194458,,18:00,1.076658010482788
2023-06-01,17:30,USD,ISM Manufacturing PMI ,46.9,47.0,47.1,USD-ISM Manufacturing PMI,2023/05/31,1.06952,2023/06/04,1.06986,1.07608,17:00,1.076310396194458,,18:00,1.076658010482788
2023-06-01,17:30,USD,ISM Manufacturing Prices ,44.2,52.0,53.2,USD-ISM Manufacturing Prices,2023/05/31,1.06952,2023/06/04,1.06986,1.07608,17:00,1.076310396194458,,18:00,1.076658010482788
2023-06-01,18:30,USD,Crude Oil Inventories,4488000.0,-1101000.0,-12456000.0,USD-Crude Oil Inventories,2023/05/31,1.06952,2023/06/04,1.06986,1.07608,18:00,1.076658010482788,,19:00,1.0764262676239014
2023-06-02,16:00,USD,Average Hourly Earnings (MoM) ,0.003,0.004,0.004,USD-Average Hourly Earnings (MoM),2023/06/01,1.07608,2023/06/04,1.06986,,15:00,1.0725010633468628,1.0726161003112793,17:00,1.0713521242141724
2023-06-02,16:00,USD,Nonfarm Payrolls ,339000.0,180000.0,294000.0,USD-Nonfarm Payrolls,2023/06/01,1.07608,2023/06/04,1.06986,,15:00,1.0725010633468628,1.0726161003112793,17:00,1.0713521242141724
2023-06-02,16:00,USD,Unemployment Rate ,0.037,0.035,0.034,USD-Unemployment Rate,2023/06/01,1.07608,2023/06/04,1.06986,,15:00,1.0725010633468628,1.0726161003112793,17:00,1.0713521242141724
2023-06-05,17:15,USD,S&P Global Services PMI ,54.9,55.1,53.6,USD-S&P Global Services PMI,2023/06/04,1.06986,2023/06/06,1.0698,1.07118,17:00,1.0714668035507202,,18:00,1.0715816020965576
2023-06-05,17:30,USD,ISM Non-Manufacturing PMI ,50.3,52.2,51.9,USD-ISM Non-Manufacturing PMI,2023/06/04,1.06986,2023/06/06,1.0698,1.07118,17:00,1.0714668035507202,,18:00,1.0715816020965576
2023-06-05,17:30,USD,ISM Non-Manufacturing Prices ,56.2,57.8,59.6,USD-ISM Non-Manufacturing Prices,2023/06/04,1.06986,2023/06/06,1.0698,1.07118,17:00,1.0714668035507202,,18:00,1.0715816020965576
2023-06-07,18:00,USD,Crude Oil Inventories,-451000.0,1022000.0,4488000.0,USD-Crude Oil Inventories,2023/06/06,1.0698,2023/06/08,1.07827,1.07074,17:00,1.06963312625885,1.0702054500579834,19:00,1.0703200101852417
2023-06-08,16:00,USD,Initial Jobless Claims,261000.0,235000.0,233000.0,USD-Initial Jobless Claims,2023/06/07,1.07074,2023/06/11,1.07509,1.07827,15:00,1.0772379636764526,1.078283429145813,17:00,1.0787487030029297
2023-06-12,20:30,USD,10-Year Note Auction,0.0379,,0.0345,USD-10-Year Note Auction,2023/06/11,1.07509,2023/06/13,1.07893,1.0763,20:00,1.076310396194458,,21:00,1.0761945247650146
2023-06-13,9:30,EUR,German CPI (MoM) ,-0.001,-0.001,0.004,EUR-German CPI (MoM),2023/06/12,1.0763,2023/06/14,1.08431,1.07893,09:00,1.0810810327529907,,10:00,1.0808473825454712
2023-06-13,16:00,USD,Core CPI (MoM) ,0.004,0.004,0.004,USD-Core CPI (MoM),2023/06/12,1.0763,2023/06/14,1.08431,1.07893,15:00,1.0804970264434814,1.0793308019638062,17:00,1.0804970264434814
2023-06-13,16:00,USD,CPI (YoY) ,0.04,0.041,0.049,USD-CPI (YoY),2023/06/12,1.0763,2023/06/14,1.08431,1.07893,15:00,1.0804970264434814,1.0793308019638062,17:00,1.0804970264434814
2023-06-13,16:00,USD,CPI (MoM) ,0.001,0.002,0.004,USD-CPI (MoM),2023/06/12,1.0763,2023/06/14,1.08431,1.07893,15:00,1.0804970264434814,1.0793308019638062,17:00,1.0804970264434814
2023-06-13,20:30,USD,30-Year Bond Auction,0.0391,,0.0374,USD-30-Year Bond Auction,2023/06/12,1.0763,2023/06/14,1.08431,1.07893,20:00,1.079563856124878,,21:00,1.0796804428100586
2023-06-14,16:00,USD,PPI (MoM) ,-0.003,-0.001,0.002,USD-PPI (MoM),2023/06/13,1.07893,2023/06/15,1.09459,1.08431,15:00,1.085894227027893,1.085894227027893,17:00,1.0866022109985352
2023-06-14,18:00,USD,Crude Oil Inventories,7919000.0,1482000.0,-451000.0,USD-Crude Oil Inventories,2023/06/13,1.07893,2023/06/15,1.09459,1.08431,17:00,1.0866022109985352,1.0862481594085691,19:00,1.0838934183120728
2023-06-14,21:30,USD,FOMC Economic Projections,,,,USD-FOMC Economic Projections,2023/06/13,1.07893,2023/06/15,1.09459,1.08431,21:00,1.0835410356521606,,22:00,1.0835410356521606
2023-06-14,21:30,USD,FOMC Statement,,,,USD-FOMC Statement,2023/06/13,1.07893,2023/06/15,1.09459,1.08431,21:00,1.0835410356521606,,22:00,1.0835410356521606
2023-06-14,21:30,USD,Fed Interest Rate Decision,0.0525,0.0525,0.0525,USD-Fed Interest Rate Decision,2023/06/13,1.07893,2023/06/15,1.09459,1.08431,21:00,1.0835410356521606,,22:00,1.0835410356521606
2023-06-14,22:00,USD,FOMC Press Conference,,,,USD-FOMC Press Conference,2023/06/13,1.07893,2023/06/15,1.09459,1.08431,21:00,1.0835410356521606,1.0835410356521606,23:00,1.0836584568023682
2023-06-15,15:45,EUR,Deposit Facility Rate ,0.035,0.035,0.0325,EUR-Deposit Facility Rate,2023/06/14,1.08431,2023/06/18,1.09421,1.09459,15:00,1.0914647579193115,,16:00,1.0936132669448853
2023-06-15,15:45,EUR,ECB Interest Rate Decision ,0.04,0.04,0.0375,EUR-ECB Interest Rate Decision,2023/06/14,1.08431,2023/06/18,1.09421,1.09459,15:00,1.0914647579193115,,16:00,1.0936132669448853
2023-06-15,16:00,USD,Core Retail Sales (MoM) ,0.001,0.001,0.004,USD-Core Retail Sales (MoM),2023/06/14,1.08431,2023/06/18,1.09421,1.09459,15:00,1.0914647579193115,1.0936132669448853,17:00,1.0946906805038452
2023-06-15,16:00,USD,Initial Jobless Claims,262000.0,250000.0,262000.0,USD-Initial Jobless Claims,2023/06/14,1.08431,2023/06/18,1.09421,1.09459,15:00,1.0914647579193115,1.0936132669448853,17:00,1.0946906805038452
2023-06-15,16:00,USD,Philadelphia Fed Manufacturing Index ,-13.7,-13.5,-10.4,USD-Philadelphia Fed Manufacturing Index,2023/06/14,1.08431,2023/06/18,1.09421,1.09459,15:00,1.0914647579193115,1.0936132669448853,17:00,1.0946906805038452
2023-06-15,16:00,USD,Retail Sales (MoM) ,0.003,-0.001,0.004,USD-Retail Sales (MoM),2023/06/14,1.08431,2023/06/18,1.09421,1.09459,15:00,1.0914647579193115,1.0936132669448853,17:00,1.0946906805038452
2023-06-15,16:15,EUR,ECB Press Conference,,,,EUR-ECB Press Conference,2023/06/14,1.08431,2023/06/18,1.09421,1.09459,16:00,1.0936132669448853,,17:00,1.0946906805038452
2023-06-16,12:30,EUR,CPI (YoY) ,0.061,0.061,0.07,EUR-CPI (YoY),2023/06/15,1.09459,2023/06/18,1.09421,,12:00,1.0963709354400637,,13:00,1.0954102277755735
2023-06-16,18:30,USD,Fed Monetary Policy Report,,,,USD-Fed Monetary Policy Report,2023/06/15,1.09459,2023/06/18,1.09421,,18:00,1.0942115783691406,,19:00,1.0948106050491333
2023-06-21,17:30,USD,Fed Chair Powell Testifies,,,,USD-Fed Chair Powell Testifies,2023/06/20,1.09204,2023/06/22,1.09589,1.09926,17:00,1.0973334312438965,,18:00,1.098056435585022
2023-06-22,16:00,USD,Initial Jobless Claims,264000.0,260000.0,264000.0,USD-Initial Jobless Claims,2023/06/21,1.09926,2023/06/25,1.09067,1.09589,15:00,1.0961307287216189,1.0955302715301514,17:00,1.0957703590393066
2023-06-22,17:30,USD,Existing Home Sales ,4300000.0,4250000.0,4290000.0,USD-Existing Home Sales,2023/06/21,1.09926,2023/06/25,1.09067,1.09589,17:00,1.0957703590393066,,18:00,1.0958904027938845
2023-06-22,17:30,USD,Fed Chair Powell Testifies,,,,USD-Fed Chair Powell Testifies,2023/06/21,1.09926,2023/06/25,1.09067,1.09589,17:00,1.0957703590393066,,18:00,1.0958904027938845
2023-06-22,18:30,USD,Crude Oil Inventories,-3831000.0,329000.0,7919000.0,USD-Crude Oil Inventories,2023/06/21,1.09926,2023/06/25,1.09067,1.09589,18:00,1.0958904027938845,,19:00,1.0962508916854858
2023-06-23,17:15,USD,S&P Global US Manufacturing PMI ,46.3,48.5,48.4,USD-S&P Global US Manufacturing PMI,2023/06/22,1.09589,2023/06/25,1.09067,,17:00,1.0888501405715942,,18:00,1.0897995233535769
2023-06-23,17:15,USD,S&P Global Services PMI ,54.1,54.0,54.9,USD-S&P Global Services PMI,2023/06/22,1.09589,2023/06/25,1.09067,,17:00,1.0888501405715942,,18:00,1.0897995233535769
2023-06-27,16:00,USD,Durable Goods Orders (MoM) ,0.017,-0.01,0.012,USD-Durable Goods Orders (MoM),2023/06/26,1.09105,2023/06/28,1.09158,1.09572,15:00,1.0952903032302856,1.0962508916854858,17:00,1.0961307287216189
2023-06-27,17:30,USD,CB Consumer Confidence ,109.7,104.0,102.5,USD-CB Consumer Confidence,2023/06/26,1.09105,2023/06/28,1.09158,1.09572,17:00,1.0961307287216189,,18:00,1.0964912176132202
2023-06-27,17:30,USD,New Home Sales ,763000.0,675000.0,680000.0,USD-New Home Sales,2023/06/26,1.09105,2023/06/28,1.09158,1.09572,17:00,1.0961307287216189,,18:00,1.0964912176132202
2023-06-28,17:00,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/06/27,1.09572,2023/06/29,1.0868,1.09158,16:00,1.0906314849853516,1.0914647579193115,18:00,1.0917030572891235
2023-06-28,18:00,USD,Crude Oil Inventories,-9603000.0,-1757000.0,-3831000.0,USD-Crude Oil Inventories,2023/06/27,1.09572,2023/06/29,1.0868,1.09158,17:00,1.0914647579193115,1.0917030572891235,19:00,1.0925379991531372
2023-06-29,10:00,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/06/28,1.09158,2023/07/02,1.09075,1.0868,09:00,1.0917030572891235,1.091941475868225,11:00,1.0928961038589478
2023-06-29,15:30,EUR,German CPI (MoM) ,0.003,0.002,-0.001,EUR-German CPI (MoM),2023/06/28,1.09158,2023/07/02,1.09075,1.0868,15:00,1.0893245935440063,,16:00,1.0883761644363403
2023-06-29,16:00,USD,GDP (QoQ) (Q1),0.02,0.014,0.026,USD-GDP (QoQ),2023/06/28,1.09158,2023/07/02,1.09075,1.0868,15:00,1.0893245935440063,1.0883761644363403,17:00,1.0874292850494385
2023-06-29,16:00,USD,Initial Jobless Claims,239000.0,266000.0,265000.0,USD-Initial Jobless Claims,2023/06/28,1.09158,2023/07/02,1.09075,1.0868,15:00,1.0893245935440063,1.0883761644363403,17:00,1.0874292850494385
2023-06-30,12:30,EUR,CPI (YoY) ,0.055,0.056,0.061,EUR-CPI (YoY),2023/06/29,1.0868,2023/07/02,1.09075,,12:00,1.0855406522750854,,13:00,1.0900371074676514
2023-06-30,16:00,USD,Core PCE Price Index (MoM) ,0.003,0.003,0.004,USD-Core PCE Price Index (MoM),2023/06/29,1.0868,2023/07/02,1.09075,,15:00,1.0913456678390503,1.091941475868225,17:00,1.0921800136566162
2023-06-30,16:00,USD,Core PCE Price Index (YoY) ,0.046,0.047,0.047,USD-Core PCE Price Index (YoY),2023/06/29,1.0868,2023/07/02,1.09075,,15:00,1.0913456678390503,1.091941475868225,17:00,1.0921800136566162
2023-06-30,17:15,USD,Chicago PMI ,41.5,44.0,40.4,USD-Chicago PMI,2023/06/29,1.0868,2023/07/02,1.09075,,17:00,1.0921800136566162,,18:00,1.0914647579193115
2023-07-03,17:15,USD,S&P Global US Manufacturing PMI ,46.3,46.3,48.4,USD-S&P Global US Manufacturing PMI,2023/07/02,1.09075,2023/07/04,1.08849,1.09131,17:00,1.091941475868225,,18:00,1.091226577758789
2023-07-03,17:30,USD,ISM Manufacturing PMI ,46.0,47.2,46.9,USD-ISM Manufacturing PMI,2023/07/02,1.09075,2023/07/04,1.08849,1.09131,17:00,1.091941475868225,,18:00,1.091226577758789
2023-07-03,17:30,USD,ISM Manufacturing Prices ,41.8,44.0,44.2,USD-ISM Manufacturing Prices,2023/07/02,1.09075,2023/07/04,1.08849,1.09131,17:00,1.091941475868225,,18:00,1.091226577758789
2023-07-05,21:30,USD,FOMC Meeting Minutes,,,,USD-FOMC Meeting Minutes,2023/07/04,1.08849,2023/07/06,1.08906,1.08566,21:00,1.0856584310531616,,22:00,1.085894227027893
2023-07-06,15:45,USD,ADP Nonfarm Employment Change ,497000.0,228000.0,267000.0,USD-ADP Nonfarm Employment Change,2023/07/05,1.08566,2023/07/09,1.09697,1.08906,15:00,1.087074637413025,,16:00,1.0876659154891968
2023-07-06,16:00,USD,Initial Jobless Claims,248000.0,245000.0,236000.0,USD-Initial Jobless Claims,2023/07/05,1.08566,2023/07/09,1.09697,1.08906,15:00,1.087074637413025,1.0876659154891968,17:00,1.0875475406646729
2023-07-06,17:15,USD,S&P Global Services PMI ,54.4,54.1,54.9,USD-S&P Global Services PMI,2023/07/05,1.08566,2023/07/09,1.09697,1.08906,17:00,1.0875475406646729,,18:00,1.0884946584701538
2023-07-06,17:30,USD,ISM Non-Manufacturing PMI ,53.9,51.0,50.3,USD-ISM Non-Manufacturing PMI,2023/07/05,1.08566,2023/07/09,1.09697,1.08906,17:00,1.0875475406646729,,18:00,1.0884946584701538
2023-07-06,17:30,USD,ISM Non-Manufacturing Prices ,54.1,53.3,56.2,USD-ISM Non-Manufacturing Prices,2023/07/05,1.08566,2023/07/09,1.09697,1.08906,17:00,1.0875475406646729,,18:00,1.0884946584701538
2023-07-06,17:30,USD,JOLTs Job Openings ,9824000.0,9935000.0,10320000.0,USD-JOLTs Job Openings,2023/07/05,1.08566,2023/07/09,1.09697,1.08906,17:00,1.0875475406646729,,18:00,1.0884946584701538
2023-07-06,18:30,USD,Crude Oil Inventories,-1508000.0,-983000.0,-9603000.0,USD-Crude Oil Inventories,2023/07/05,1.08566,2023/07/09,1.09697,1.08906,18:00,1.0884946584701538,,19:00,1.0883761644363403
2023-07-07,16:00,USD,Average Hourly Earnings (MoM) ,0.004,0.003,0.004,USD-Average Hourly Earnings (MoM),2023/07/06,1.08906,2023/07/09,1.09697,,15:00,1.0952903032302856,1.096611499786377,17:00,1.0974539518356323
2023-07-07,16:00,USD,Nonfarm Payrolls ,209000.0,225000.0,306000.0,USD-Nonfarm Payrolls,2023/07/06,1.08906,2023/07/09,1.09697,,15:00,1.0952903032302856,1.096611499786377,17:00,1.0974539518356323
2023-07-07,16:00,USD,Unemployment Rate ,0.036,0.036,0.037,USD-Unemployment Rate,2023/07/06,1.08906,2023/07/09,1.09697,,15:00,1.0952903032302856,1.096611499786377,17:00,1.0974539518356323
2023-07-11,9:30,EUR,German CPI (MoM) ,0.003,0.003,-0.001,EUR-German CPI (MoM),2023/07/10,1.10059,2023/07/12,1.11445,1.10141,09:00,1.100715398788452,,10:00,1.1009578704833984
2023-07-12,16:00,USD,Core CPI (MoM) ,0.002,0.003,0.004,USD-Core CPI (MoM),2023/07/11,1.10141,2023/07/13,1.12235,1.11445,15:00,1.1124708652496338,1.1125946044921875,17:00,1.11346173286438
2023-07-12,16:00,USD,CPI (YoY) ,0.03,0.031,0.04,USD-CPI (YoY),2023/07/11,1.10141,2023/07/13,1.12235,1.11445,15:00,1.1124708652496338,1.1125946044921875,17:00,1.11346173286438
2023-07-12,16:00,USD,CPI (MoM) ,0.002,0.003,0.001,USD-CPI (MoM),2023/07/11,1.10141,2023/07/13,1.12235,1.11445,15:00,1.1124708652496338,1.1125946044921875,17:00,1.11346173286438
2023-07-12,18:00,USD,Crude Oil Inventories,5946000.0,483000.0,-1508000.0,USD-Crude Oil Inventories,2023/07/11,1.10141,2023/07/13,1.12235,1.11445,17:00,1.11346173286438,1.1133378744125366,19:00,1.1142061948776243
2023-07-12,20:30,USD,10-Year Note Auction,0.0386,,0.0379,USD-10-Year Note Auction,2023/07/11,1.10141,2023/07/13,1.12235,1.11445,20:00,1.1139578819274902,,21:00,1.1133378744125366
2023-07-13,16:00,USD,Initial Jobless Claims,237000.0,250000.0,249000.0,USD-Initial Jobless Claims,2023/07/12,1.11445,2023/07/16,1.12278,1.12235,15:00,1.1198208332061768,1.1195701360702517,17:00,1.1209505796432495
2023-07-13,16:00,USD,PPI (MoM) ,0.001,0.002,-0.004,USD-PPI (MoM),2023/07/12,1.11445,2023/07/16,1.12278,1.12235,15:00,1.1198208332061768,1.1195701360702517,17:00,1.1209505796432495
2023-07-13,20:30,USD,30-Year Bond Auction,0.0391,,0.0391,USD-30-Year Bond Auction,2023/07/12,1.11445,2023/07/16,1.12278,1.12235,20:00,1.12296462059021,,21:00,1.12296462059021
2023-07-18,16:00,USD,Core Retail Sales (MoM) ,0.002,0.003,0.003,USD-Core Retail Sales (MoM),2023/07/17,1.12376,2023/07/19,1.12052,1.12289,15:00,1.123974323272705,1.1225864887237549,17:00,1.1218308210372925
2023-07-18,16:00,USD,Retail Sales (MoM) ,0.002,0.005,0.005,USD-Retail Sales (MoM),2023/07/17,1.12376,2023/07/19,1.12052,1.12289,15:00,1.123974323272705,1.1225864887237549,17:00,1.1218308210372925
2023-07-19,12:30,EUR,CPI (YoY) ,0.055,0.055,0.061,EUR-CPI (YoY),2023/07/18,1.12289,2023/07/20,1.11371,1.12052,12:00,1.1217050552368164,,13:00,1.121956706047058
2023-07-19,18:00,USD,Crude Oil Inventories,-708000.0,-2440000.0,5946000.0,USD-Crude Oil Inventories,2023/07/18,1.12289,2023/07/20,1.11371,1.12052,17:00,1.1195701360702517,1.1203227043151855,19:00,1.1205737590789795
2023-07-20,16:00,USD,Initial Jobless Claims,228000.0,242000.0,237000.0,USD-Initial Jobless Claims,2023/07/19,1.12052,2023/07/23,1.11253,1.11371,15:00,1.1150758266448977,1.113709807395935,17:00,1.1127183437347412
2023-07-20,16:00,USD,Philadelphia Fed Manufacturing Index ,-13.5,-10.0,-13.7,USD-Philadelphia Fed Manufacturing Index,2023/07/19,1.12052,2023/07/23,1.11253,1.11371,15:00,1.1150758266448977,1.113709807395935,17:00,1.1127183437347412
2023-07-20,17:30,USD,Existing Home Sales ,4160000.0,4200000.0,4300000.0,USD-Existing Home Sales,2023/07/19,1.12052,2023/07/23,1.11253,1.11371,17:00,1.1127183437347412,,18:00,1.1133378744125366
2023-07-24,17:15,USD,S&P Global US Manufacturing PMI ,49.0,46.4,46.3,USD-S&P Global US Manufacturing PMI,2023/07/23,1.11253,2023/07/25,1.10505,1.10632,17:00,1.1085245609283447,,18:00,1.1077877283096311
2023-07-24,17:15,USD,S&P Global Services PMI ,52.4,54.0,54.4,USD-S&P Global Services PMI,2023/07/23,1.11253,2023/07/25,1.10505,1.10632,17:00,1.1085245609283447,,18:00,1.1077877283096311
2023-07-25,17:30,USD,CB Consumer Confidence ,117.0,111.8,110.1,USD-CB Consumer Confidence,2023/07/24,1.10632,2023/07/26,1.10784,1.10505,17:00,1.1044842004776,,18:00,1.1042402982711792
2023-07-26,17:30,USD,New Home Sales ,697000.0,725000.0,715000.0,USD-New Home Sales,2023/07/25,1.10505,2023/07/27,1.09788,1.10784,17:00,1.1075423955917358,,18:00,1.1063170433044434
2023-07-26,18:00,USD,Crude Oil Inventories,-600000.0,-2348000.0,-708000.0,USD-Crude Oil Inventories,2023/07/25,1.10505,2023/07/27,1.09788,1.10784,17:00,1.1075423955917358,1.1063170433044434,19:00,1.1104941368103027
2023-07-26,21:30,USD,FOMC Statement,,,,USD-FOMC Statement,2023/07/25,1.10505,2023/07/27,1.09788,1.10784,21:00,1.1088933944702148,,22:00,1.1090162992477417
2023-07-26,21:30,USD,Fed Interest Rate Decision,0.055,0.055,0.0525,USD-Fed Interest Rate Decision,2023/07/25,1.10505,2023/07/27,1.09788,1.10784,21:00,1.1088933944702148,,22:00,1.1090162992477417
2023-07-26,22:00,USD,FOMC Press Conference,,,,USD-FOMC Press Conference,2023/07/25,1.10505,2023/07/27,1.09788,1.10784,21:00,1.1088933944702148,1.1090162992477417,23:00,1.1087703704833984
2023-07-27,15:45,EUR,Deposit Facility Rate ,0.0375,0.0375,0.035,EUR-Deposit Facility Rate,2023/07/26,1.10784,2023/07/30,1.10243,1.09788,15:00,1.0995051860809326,,16:00,1.1003520488739014
2023-07-27,15:45,EUR,ECB Interest Rate Decision ,0.0425,0.0425,0.04,EUR-ECB Interest Rate Decision,2023/07/26,1.10784,2023/07/30,1.10243,1.09788,15:00,1.0995051860809326,,16:00,1.1003520488739014
2023-07-27,16:00,USD,Durable Goods Orders (MoM) ,0.047,0.01,0.02,USD-Durable Goods Orders (MoM),2023/07/26,1.10784,2023/07/30,1.10243,1.09788,15:00,1.0995051860809326,1.1003520488739014,17:00,1.0992635488510132
2023-07-27,16:00,USD,GDP (QoQ) (Q2),0.024,0.018,0.02,USD-GDP (QoQ),2023/07/26,1.10784,2023/07/30,1.10243,1.09788,15:00,1.0995051860809326,1.1003520488739014,17:00,1.0992635488510132
2023-07-27,16:00,USD,Initial Jobless Claims,221000.0,235000.0,228000.0,USD-Initial Jobless Claims,2023/07/26,1.10784,2023/07/30,1.10243,1.09788,15:00,1.0995051860809326,1.1003520488739014,17:00,1.0992635488510132
2023-07-27,16:15,EUR,ECB Press Conference,,,,EUR-ECB Press Conference,2023/07/26,1.10784,2023/07/30,1.10243,1.09788,16:00,1.1003520488739014,,17:00,1.0992635488510132
2023-07-28,11:30,EUR,German GDP (QoQ) (Q2),0.0,0.001,-0.001,EUR-German GDP (QoQ),2023/07/27,1.09788,2023/07/30,1.10243,,11:00,1.0996261835098269,,12:00,1.1012003421783447
2023-07-28,15:30,EUR,German CPI (MoM) ,0.003,0.003,0.003,EUR-German CPI (MoM),2023/07/27,1.09788,2023/07/30,1.10243,,15:00,1.1038745641708374,,16:00,1.1041183471679688
2023-07-28,16:00,USD,Core PCE Price Index (MoM) ,0.002,0.002,0.003,USD-Core PCE Price Index (MoM),2023/07/27,1.09788,2023/07/30,1.10243,,15:00,1.1038745641708374,1.1041183471679688,17:00,1.1029006242752075
2023-07-28,16:00,USD,Core PCE Price Index (YoY) ,0.041,0.042,0.046,USD-Core PCE Price Index (YoY),2023/07/27,1.09788,2023/07/30,1.10243,,15:00,1.1038745641708374,1.1041183471679688,17:00,1.1029006242752075
2023-07-31,12:30,EUR,CPI (YoY) ,0.053,0.053,0.055,EUR-CPI (YoY),2023/07/30,1.10243,2023/08/01,1.10079,1.09976,12:00,1.1029006242752075,,13:00,1.1031439304351809
2023-07-31,17:15,USD,Chicago PMI ,42.8,43.0,41.5,USD-Chicago PMI,2023/07/30,1.10243,2023/08/01,1.10079,1.09976,17:00,1.101078987121582,,18:00,1.100715398788452
